Ticket_ID,Customer_ID,Ticket_Date,Month,Month_Number,Gender,Region,Customer_Type,Department,Issue_Type,Channel,Agent_ID,Ticket_Status,Resolution_Time_Days,SLA_Target_Days,SLA_Breached,Escalated,CSAT_Rating,Priority,Resolved_Flag,Pending_Flag,Escalated_Flag,SLA_Breach_Flag
TKT13192,CUST6530,26-01-2025,Jan,1,Male,North,Premium,IT Support,Billing Query,Email,AG128,Resolved,5.9,5,Yes,No,4,Medium,1,0,0,1
TKT13193,CUST9567,04-11-2025,Nov,11,Male,West,Existing,Finance,Technical Issue,Phone,AG108,Pending,,5,Yes,No,4,Low,0,1,0,1
TKT13194,CUST1308,03-04-2025,Apr,4,Male,North,Existing,Sales,Technical Issue,Phone,AG130,Resolved,6.3,5,Yes,No,3,Low,1,0,0,1
TKT13195,CUST7502,20-08-2025,Aug,8,Female,Central,New,IT Support,Refund Request,Phone,AG140,Pending,,5,Yes,No,3,Medium,0,1,0,1
TKT13196,CUST7282,21-01-2025,Jan,1,Female,West,Premium,Finance,Technical Issue,Phone,AG143,Resolved,6.6,5,Yes,No,4,Low,1,0,0,1
TKT13197,CUST4104,03-11-2025,Nov,11,Male,North,New,IT Support,Account Update,Chat,AG119,Pending,,3,Yes,No,4,Low,0,1,0,1
TKT13198,CUST9138,07-02-2025,Feb,2,Female,North,Existing,Finance,Technical Issue,Chat,AG114,Resolved,7.2,5,Yes,No,4,Medium,1,0,0,1
TKT13199,CUST3844,03-10-2025,Oct,10,Female,North,Premium,IT Support,Refund Request,Phone,AG139,Resolved,5.4,5,Yes,Yes,3,Medium,1,0,1,1
TKT13200,CUST6492,06-06-2025,Jun,6,Male,East,New,Billing,Refund Request,Chat,AG104,Pending,,5,Yes,No,3,High,0,1,0,1
TKT13201,CUST9864,28-06-2025,Jun,6,Male,South,Premium,Billing,Delivery Delay,Phone,AG126,In Progress,7.6,5,Yes,No,4,Low,0,1,0,1
TKT13202,CUST3024,12-05-2025,May,5,Male,North,New,Product,Technical Issue,Website,AG131,Resolved,6.3,5,Yes,No,4,High,1,0,0,1
TKT13203,CUST9097,07-11-2025,Nov,11,Female,South,Premium,Finance,Technical Issue,App,AG131,Escalated,6,5,Yes,Yes,3,Low,0,0,1,1
TKT13204,CUST5588,14-12-2025,Dec,12,Male,East,New,Finance,Account Update,Email,AG115,Resolved,2.1,3,No,No,4,High,1,0,0,0
TKT13205,CUST8901,28-01-2025,Jan,1,Male,North,New,Product,Billing Query,Chat,AG103,Resolved,3.6,5,No,No,4,Critical,1,0,0,0
TKT13206,CUST1978,17-09-2025,Sep,9,Female,North,Existing,Billing,Technical Issue,Chat,AG134,Resolved,4.8,5,No,No,4,Medium,1,0,0,0
TKT13207,CUST7652,17-03-2025,Mar,3,Female,North,Existing,Product,Technical Issue,Email,AG120,Resolved,4.2,5,No,No,3,Medium,1,0,0,0
TKT13208,CUST9055,08-03-2025,Mar,3,Male,Central,Existing,Sales,Product Complaint,Chat,AG141,Resolved,4.6,5,No,No,4,High,1,0,0,0
TKT13209,CUST9309,08-12-2025,Dec,12,Female,North,New,Delivery,Billing Query,Chat,AG138,Resolved,5.9,5,Yes,Yes,4,High,1,0,1,1
TKT13210,CUST5823,13-07-2025,Jul,7,Female,Central,Existing,IT Support,Technical Issue,Chat,AG145,Pending,,5,Yes,No,3,Medium,0,1,0,1
TKT13211,CUST4998,11-06-2025,Jun,6,Male,East,New,Delivery,Delivery Delay,Chat,AG106,Resolved,8.3,5,Yes,Yes,3,High,1,0,1,1
TKT13212,CUST1210,13-12-2025,Dec,12,Female,Central,Existing,Billing,Delivery Delay,Chat,AG108,Resolved,4.5,5,No,No,5,Medium,1,0,0,0
TKT13213,CUST2723,27-12-2025,Dec,12,Female,South,Existing,IT Support,Refund Request,Chat,AG135,Resolved,4.4,5,No,No,4,Low,1,0,0,0
TKT13214,CUST7856,14-09-2025,Sep,9,Female,North,Existing,Finance,Product Complaint,Chat,AG103,Resolved,3.8,5,No,No,4,High,1,0,0,0
TKT13215,CUST5486,13-03-2025,Mar,3,Female,North,New,Sales,General Query,Chat,AG105,Resolved,4,3,Yes,No,4,Low,1,0,0,1
TKT13216,CUST6208,28-03-2025,Mar,3,Female,West,Existing,Product,Refund Request,Phone,AG115,Resolved,5.5,5,Yes,Yes,4,Low,1,0,1,1
TKT13217,CUST6339,19-09-2025,Sep,9,Male,East,Premium,Sales,Technical Issue,Email,AG122,Resolved,2.9,5,No,No,4,Low,1,0,0,0
TKT13218,CUST6269,02-08-2025,Aug,8,Female,East,Premium,Product,Technical Issue,Email,AG131,Resolved,8.9,5,Yes,Yes,2,Medium,1,0,1,1
TKT13219,CUST8417,02-06-2025,Jun,6,Male,East,Existing,Delivery,Billing Query,Website,AG111,Resolved,4.9,5,No,No,5,Low,1,0,0,0
TKT13220,CUST6287,29-07-2025,Jul,7,Male,South,New,IT Support,Refund Request,Chat,AG137,Resolved,6.6,5,Yes,No,3,Critical,1,0,0,1
TKT13221,CUST9576,02-03-2025,Mar,3,Female,East,Existing,Billing,Refund Request,App,AG130,Escalated,8,5,Yes,Yes,3,Medium,0,0,1,1
TKT13222,CUST5390,25-09-2025,Sep,9,Female,South,New,Product,Delivery Delay,Chat,AG128,Resolved,7.5,5,Yes,No,4,Medium,1,0,0,1
TKT13223,CUST9921,19-09-2025,Sep,9,Male,South,Existing,Product,General Query,Email,AG114,In Progress,2.2,3,No,No,3,Medium,0,1,0,0
TKT13224,CUST4162,06-08-2025,Aug,8,Female,East,New,Billing,General Query,Phone,AG127,In Progress,2.8,3,No,No,4,Low,0,1,0,0
TKT13225,CUST8487,10-10-2025,Oct,10,Male,North,Existing,IT Support,Refund Request,Email,AG135,Resolved,5.5,5,Yes,Yes,4,High,1,0,1,1
TKT13226,CUST7625,16-05-2025,May,5,Male,Central,Premium,Delivery,Account Update,Email,AG117,Escalated,3.2,3,Yes,Yes,3,Low,0,0,1,1
TKT13227,CUST7541,28-12-2025,Dec,12,Female,North,New,IT Support,Billing Query,Email,AG118,In Progress,3.8,5,No,No,4,Medium,0,1,0,0
TKT13228,CUST4302,03-04-2025,Apr,4,Male,South,New,Billing,General Query,Phone,AG111,Resolved,4.3,3,Yes,No,5,Low,1,0,0,1
TKT13229,CUST8658,19-04-2025,Apr,4,Female,North,Existing,Delivery,Billing Query,Email,AG132,Resolved,2.2,5,No,No,5,Medium,1,0,0,0
TKT13230,CUST8311,29-08-2025,Aug,8,Female,East,Premium,Billing,Delivery Delay,App,AG110,Resolved,5.7,5,Yes,No,4,Medium,1,0,0,1
TKT13231,CUST7891,21-12-2025,Dec,12,Female,North,Premium,Delivery,Billing Query,Email,AG149,Resolved,5.7,5,Yes,No,5,High,1,0,0,1
TKT13232,CUST1188,22-05-2025,May,5,Female,South,Existing,IT Support,General Query,Chat,AG142,Resolved,5.5,3,Yes,No,4,Medium,1,0,0,1
TKT13233,CUST1283,18-10-2025,Oct,10,Male,South,Existing,Product,Delivery Delay,Email,AG114,Resolved,5.9,5,Yes,No,4,Medium,1,0,0,1
TKT13234,CUST3484,25-08-2025,Aug,8,Female,Central,New,IT Support,Technical Issue,App,AG143,Resolved,7.1,5,Yes,No,4,Medium,1,0,0,1
TKT13235,CUST7217,06-12-2025,Dec,12,Male,West,Existing,Finance,Technical Issue,Chat,AG133,Pending,,5,Yes,No,3,High,0,1,0,1
TKT13236,CUST2554,08-11-2025,Nov,11,Male,South,New,IT Support,Product Complaint,Chat,AG113,Resolved,3.8,5,No,No,4,Medium,1,0,0,0
TKT13237,CUST8138,26-06-2025,Jun,6,Male,East,Existing,Sales,Technical Issue,App,AG137,Resolved,7.2,5,Yes,No,4,Medium,1,0,0,1
TKT13238,CUST2527,21-05-2025,May,5,Female,North,Premium,Billing,Billing Query,Website,AG132,Escalated,6.8,5,Yes,Yes,2,Low,0,0,1,1
TKT13239,CUST6001,08-07-2025,Jul,7,Female,West,Premium,Delivery,Delivery Delay,Website,AG135,Resolved,5.3,5,Yes,No,5,High,1,0,0,1
TKT13240,CUST8996,18-02-2025,Feb,2,Female,Central,Existing,Billing,Refund Request,Chat,AG102,Escalated,11.2,5,Yes,Yes,4,High,0,0,1,1
TKT13241,CUST7522,29-10-2025,Oct,10,Female,West,New,Billing,Billing Query,Chat,AG138,Resolved,6.1,5,Yes,No,3,High,1,0,0,1
TKT13242,CUST5106,09-07-2025,Jul,7,Female,East,Existing,Product,Technical Issue,Website,AG125,Escalated,10.4,5,Yes,Yes,2,Medium,0,0,1,1
TKT13243,CUST9329,16-05-2025,May,5,Male,West,New,Billing,Billing Query,Phone,AG126,Resolved,4.4,5,No,No,3,Critical,1,0,0,0
TKT13244,CUST2915,12-02-2025,Feb,2,Female,South,New,Sales,Technical Issue,Email,AG149,Resolved,4.4,5,No,No,4,Medium,1,0,0,0
TKT13245,CUST7620,19-12-2025,Dec,12,Male,North,Existing,Sales,Refund Request,Chat,AG110,Resolved,7.9,5,Yes,No,4,Medium,1,0,0,1
TKT13246,CUST5117,31-03-2025,Mar,3,Male,South,Existing,Product,Billing Query,App,AG140,Pending,,5,Yes,Yes,2,High,0,1,1,1
TKT13247,CUST6898,22-10-2025,Oct,10,Male,Central,Existing,Billing,Billing Query,Email,AG103,Resolved,3.6,5,No,No,4,Medium,1,0,0,0
TKT13248,CUST2459,07-12-2025,Dec,12,Female,East,Existing,Billing,Product Complaint,Email,AG146,Resolved,6.8,5,Yes,No,4,Low,1,0,0,1
TKT13249,CUST6747,02-09-2025,Sep,9,Female,Central,Existing,Delivery,Billing Query,Website,AG104,In Progress,2.5,5,No,No,4,High,0,1,0,0
TKT13250,CUST5600,11-07-2025,Jul,7,Male,Central,New,Delivery,Technical Issue,App,AG106,Pending,,5,Yes,No,4,Medium,0,1,0,1
TKT13251,CUST6593,14-11-2025,Nov,11,Female,South,New,Delivery,Billing Query,Chat,AG110,In Progress,2.5,5,No,No,5,Low,0,1,0,0
TKT13252,CUST9059,16-04-2025,Apr,4,Male,North,Existing,Delivery,Billing Query,App,AG104,Escalated,8.6,5,Yes,Yes,3,Low,0,0,1,1
TKT13253,CUST7006,29-12-2025,Dec,12,Male,South,Premium,IT Support,General Query,Chat,AG118,Pending,,3,Yes,No,2,Medium,0,1,0,1
TKT13254,CUST9392,06-11-2025,Nov,11,Female,East,Existing,Delivery,Delivery Delay,Email,AG144,Escalated,7.8,5,Yes,Yes,5,High,0,0,1,1
TKT13255,CUST5301,21-08-2025,Aug,8,Female,East,Existing,Delivery,Technical Issue,Website,AG147,Pending,,5,Yes,Yes,2,High,0,1,1,1
TKT13256,CUST6457,22-09-2025,Sep,9,Male,West,Existing,Delivery,Billing Query,Chat,AG140,Resolved,1.7,5,No,No,4,High,1,0,0,0
TKT13257,CUST6025,10-12-2025,Dec,12,Male,North,Existing,Sales,Delivery Delay,Chat,AG136,In Progress,3.1,5,No,No,5,Low,0,1,0,0
TKT13258,CUST7953,06-02-2025,Feb,2,Female,Central,New,Billing,Delivery Delay,Phone,AG132,Pending,,5,Yes,Yes,1,Low,0,1,1,1
TKT13259,CUST9413,01-11-2025,Nov,11,Male,South,Existing,Billing,Technical Issue,Chat,AG104,Resolved,7.7,5,Yes,No,4,Low,1,0,0,1
TKT13260,CUST1401,10-02-2025,Feb,2,Male,Central,New,Billing,Technical Issue,Website,AG101,Pending,,5,Yes,Yes,4,Low,0,1,1,1
TKT13261,CUST9419,17-01-2025,Jan,1,Female,West,Existing,IT Support,Product Complaint,Chat,AG119,Resolved,3.2,5,No,No,4,Low,1,0,0,0
TKT13262,CUST9713,10-12-2025,Dec,12,Female,West,Existing,Billing,Billing Query,Phone,AG140,Resolved,2.6,5,No,No,4,High,1,0,0,0
TKT13263,CUST4451,04-10-2025,Oct,10,Male,Central,Existing,Delivery,Technical Issue,Phone,AG108,Resolved,8,5,Yes,Yes,2,Medium,1,0,1,1
TKT13264,CUST7412,03-11-2025,Nov,11,Female,North,Premium,Finance,Delivery Delay,Chat,AG123,Pending,,5,Yes,No,2,High,0,1,0,1
TKT13265,CUST2978,28-02-2025,Feb,2,Female,West,Premium,Billing,Account Update,Chat,AG138,In Progress,0.5,3,No,No,4,Medium,0,1,0,0
TKT13266,CUST4377,02-07-2025,Jul,7,Male,North,Existing,Sales,Refund Request,Phone,AG133,In Progress,4.9,5,No,No,5,Critical,0,1,0,0
TKT13267,CUST5320,10-02-2025,Feb,2,Female,South,Premium,HR,Delivery Delay,Phone,AG114,Resolved,3,5,No,No,4,Low,1,0,0,0
TKT13268,CUST2459,08-02-2025,Feb,2,Male,North,Existing,IT Support,Technical Issue,App,AG148,Resolved,6.1,5,Yes,No,3,Low,1,0,0,1
TKT13269,CUST4085,11-07-2025,Jul,7,Male,West,Existing,Finance,Product Complaint,Email,AG118,Escalated,8.6,5,Yes,Yes,3,High,0,0,1,1
TKT13270,CUST3741,24-09-2025,Sep,9,Female,East,Existing,HR,Billing Query,Email,AG130,Escalated,4.7,5,Yes,Yes,4,Medium,0,0,1,1
TKT13271,CUST9217,27-05-2025,May,5,Male,West,New,Product,Account Update,Email,AG131,In Progress,2.9,3,No,No,4,Critical,0,1,0,0
TKT13272,CUST8577,29-11-2025,Nov,11,Male,North,New,Product,Billing Query,Phone,AG119,Resolved,4.5,5,No,No,4,Medium,1,0,0,0
TKT13273,CUST4014,07-05-2025,May,5,Male,West,Existing,IT Support,Product Complaint,Email,AG139,Resolved,5.8,5,Yes,Yes,4,Low,1,0,1,1
TKT13274,CUST4364,15-02-2025,Feb,2,Male,East,New,Delivery,Technical Issue,Email,AG107,Resolved,6.8,5,Yes,No,3,Medium,1,0,0,1
TKT13275,CUST1970,14-02-2025,Feb,2,Female,South,Existing,IT Support,Refund Request,Email,AG129,Resolved,2.8,5,No,No,4,Critical,1,0,0,0
TKT13276,CUST3777,01-01-2025,Jan,1,Male,West,New,Product,Refund Request,Website,AG117,Resolved,7.4,5,Yes,Yes,2,Medium,1,0,1,1
TKT13277,CUST9701,17-06-2025,Jun,6,Female,West,New,Product,General Query,Email,AG121,Escalated,5.2,3,Yes,Yes,3,Medium,0,0,1,1
TKT13278,CUST1440,18-04-2025,Apr,4,Female,North,Premium,Billing,Billing Query,Chat,AG102,Resolved,3.9,5,No,No,4,Medium,1,0,0,0
TKT13279,CUST2144,19-01-2025,Jan,1,Male,West,New,Sales,Refund Request,Website,AG133,Resolved,4.9,5,No,No,5,Low,1,0,0,0
TKT13280,CUST6212,28-11-2025,Nov,11,Female,West,Premium,HR,Billing Query,Email,AG144,Pending,,5,Yes,No,2,Medium,0,1,0,1
TKT13281,CUST3400,13-03-2025,Mar,3,Female,West,Existing,Sales,General Query,Chat,AG143,Resolved,1.9,3,No,No,4,Medium,1,0,0,0
TKT13282,CUST7416,19-04-2025,Apr,4,Male,West,Premium,Delivery,Delivery Delay,Chat,AG138,Resolved,7.3,5,Yes,Yes,2,Medium,1,0,1,1
TKT13283,CUST1249,25-09-2025,Sep,9,Male,East,Premium,HR,Product Complaint,Email,AG105,Resolved,4.5,5,No,No,4,High,1,0,0,0
TKT13284,CUST7040,28-08-2025,Aug,8,Male,West,New,Delivery,Technical Issue,Chat,AG127,Pending,,5,Yes,No,3,Critical,0,1,0,1
TKT13285,CUST1574,28-10-2025,Oct,10,Female,Central,Existing,Product,Technical Issue,App,AG126,Resolved,8.3,5,Yes,Yes,3,High,1,0,1,1
TKT13286,CUST2085,31-03-2025,Mar,3,Female,East,Premium,IT Support,Technical Issue,Chat,AG105,Resolved,7.2,5,Yes,No,3,Low,1,0,0,1
TKT13287,CUST4624,13-04-2025,Apr,4,Male,East,Premium,Finance,Technical Issue,Email,AG113,Resolved,2.8,5,No,No,4,Medium,1,0,0,0
TKT13288,CUST5097,07-09-2025,Sep,9,Male,South,Existing,Product,General Query,Phone,AG114,Resolved,3.2,3,Yes,No,4,Critical,1,0,0,1
TKT13289,CUST2286,08-01-2025,Jan,1,Male,South,Premium,Product,Delivery Delay,App,AG108,Resolved,4.9,5,No,No,4,Critical,1,0,0,0
TKT13290,CUST6418,02-06-2025,Jun,6,Female,West,Premium,Delivery,Billing Query,App,AG117,In Progress,0.7,5,No,No,4,High,0,1,0,0
TKT13291,CUST7322,13-12-2025,Dec,12,Female,East,Existing,Billing,Technical Issue,App,AG134,Escalated,5.9,5,Yes,Yes,3,Low,0,0,1,1
TKT13292,CUST4184,23-06-2025,Jun,6,Male,South,New,Sales,Refund Request,Website,AG127,In Progress,5,5,No,No,5,Low,0,1,0,0
TKT13293,CUST8941,09-12-2025,Dec,12,Male,Central,Existing,Delivery,Refund Request,Website,AG134,Resolved,3.2,5,No,No,5,Low,1,0,0,0
TKT13294,CUST8769,07-06-2025,Jun,6,Female,Central,Premium,Billing,Product Complaint,Phone,AG150,Resolved,7.1,5,Yes,No,4,High,1,0,0,1
TKT13295,CUST7189,03-08-2025,Aug,8,Male,North,New,Finance,Technical Issue,App,AG121,Pending,,5,Yes,No,2,Low,0,1,0,1
TKT13296,CUST9873,26-06-2025,Jun,6,Male,West,Existing,Delivery,Refund Request,Chat,AG130,Resolved,7.1,5,Yes,No,3,High,1,0,0,1
TKT13297,CUST2968,24-06-2025,Jun,6,Female,East,New,IT Support,Billing Query,Phone,AG102,Resolved,6.1,5,Yes,No,4,High,1,0,0,1
TKT13298,CUST6637,06-12-2025,Dec,12,Male,Central,Existing,Sales,Delivery Delay,Chat,AG127,Resolved,4.4,5,No,No,4,Low,1,0,0,0
TKT13299,CUST3565,04-12-2025,Dec,12,Male,Central,Existing,IT Support,Billing Query,Chat,AG110,Resolved,5.1,5,Yes,Yes,3,Medium,1,0,1,1
TKT13300,CUST5976,26-05-2025,May,5,Female,Central,Premium,Delivery,Account Update,Email,AG115,Pending,,3,Yes,No,4,Medium,0,1,0,1
TKT13301,CUST1224,20-11-2025,Nov,11,Male,West,Premium,Sales,Refund Request,Chat,AG134,Resolved,5.2,5,Yes,No,5,Low,1,0,0,1
TKT13302,CUST4931,10-06-2025,Jun,6,Female,North,New,Sales,Technical Issue,Email,AG147,Resolved,4.7,5,No,No,4,Medium,1,0,0,0
TKT13303,CUST7164,07-05-2025,May,5,Male,South,Existing,Billing,Billing Query,App,AG133,Escalated,9.2,5,Yes,Yes,2,Medium,0,0,1,1
TKT13304,CUST5945,23-03-2025,Mar,3,Female,East,Existing,Sales,Billing Query,App,AG137,Resolved,6.1,5,Yes,Yes,3,Medium,1,0,1,1
TKT13305,CUST3127,27-05-2025,May,5,Male,West,Premium,Delivery,Technical Issue,Phone,AG139,Escalated,11.6,5,Yes,Yes,1,High,0,0,1,1
TKT13306,CUST6507,27-08-2025,Aug,8,Female,North,Existing,Delivery,Technical Issue,Chat,AG132,Pending,,5,Yes,No,3,Medium,0,1,0,1
TKT13307,CUST2012,25-03-2025,Mar,3,Female,Central,Existing,IT Support,Technical Issue,Email,AG149,Resolved,6.4,5,Yes,Yes,2,Medium,1,0,1,1
TKT13308,CUST6647,23-04-2025,Apr,4,Female,West,New,Billing,General Query,Phone,AG131,In Progress,5.5,3,Yes,Yes,3,Medium,0,1,1,1
TKT13309,CUST9507,13-08-2025,Aug,8,Male,Central,Existing,IT Support,Delivery Delay,Chat,AG113,Resolved,6.5,5,Yes,No,4,High,1,0,0,1
TKT13310,CUST6390,28-11-2025,Nov,11,Male,South,Premium,Billing,Delivery Delay,Email,AG124,Resolved,7.5,5,Yes,No,5,Low,1,0,0,1
TKT13311,CUST2250,31-08-2025,Aug,8,Female,South,Premium,Delivery,Delivery Delay,Email,AG122,Resolved,3.8,5,No,No,4,Medium,1,0,0,0
TKT13312,CUST7241,23-05-2025,May,5,Male,North,Existing,IT Support,Billing Query,App,AG147,Resolved,5.2,5,Yes,Yes,3,High,1,0,1,1
TKT13313,CUST6881,10-02-2025,Feb,2,Male,East,Existing,IT Support,Delivery Delay,Website,AG137,Resolved,8,5,Yes,No,4,Medium,1,0,0,1
TKT13314,CUST4731,15-09-2025,Sep,9,Male,North,Existing,IT Support,Product Complaint,App,AG122,Resolved,5.9,5,Yes,No,5,High,1,0,0,1
TKT13315,CUST5890,12-10-2025,Oct,10,Male,South,New,Delivery,Technical Issue,App,AG103,Resolved,5,5,No,No,4,Medium,1,0,0,0
TKT13316,CUST3156,15-04-2025,Apr,4,Female,Central,New,Finance,Billing Query,Chat,AG139,In Progress,6.5,5,Yes,No,4,High,0,1,0,1
TKT13317,CUST1111,21-07-2025,Jul,7,Male,South,Existing,IT Support,Product Complaint,Email,AG150,Resolved,4.5,5,No,No,4,Critical,1,0,0,0
TKT13318,CUST6707,03-11-2025,Nov,11,Male,East,Existing,IT Support,Product Complaint,Phone,AG144,Resolved,5,5,Yes,No,4,High,1,0,0,1
TKT13319,CUST2264,27-11-2025,Nov,11,Female,North,Premium,IT Support,Billing Query,Email,AG148,Resolved,3.2,5,No,No,3,Medium,1,0,0,0
TKT13320,CUST7903,23-09-2025,Sep,9,Female,West,Premium,Sales,Refund Request,Website,AG101,Pending,,5,Yes,No,3,Medium,0,1,0,1
TKT13321,CUST2081,29-07-2025,Jul,7,Female,North,New,IT Support,Technical Issue,Chat,AG132,Escalated,7.9,5,Yes,Yes,2,Low,0,0,1,1
TKT13322,CUST9173,20-02-2025,Feb,2,Female,South,Existing,Delivery,General Query,Email,AG144,Pending,,3,Yes,Yes,2,Medium,0,1,1,1
TKT13323,CUST2648,28-04-2025,Apr,4,Male,East,New,Product,Product Complaint,Email,AG130,Resolved,1.8,5,No,No,5,Low,1,0,0,0
TKT13324,CUST8317,20-07-2025,Jul,7,Female,South,Existing,Billing,Account Update,Email,AG122,Resolved,2.1,3,No,No,4,High,1,0,0,0
TKT13325,CUST4307,08-02-2025,Feb,2,Male,West,Existing,Billing,Product Complaint,App,AG144,Resolved,3,5,No,No,5,Low,1,0,0,0
TKT13326,CUST2053,28-01-2025,Jan,1,Female,East,New,Finance,Delivery Delay,Phone,AG128,Pending,,5,Yes,Yes,2,Medium,0,1,1,1
TKT13327,CUST1054,16-09-2025,Sep,9,Male,North,New,Delivery,Technical Issue,Website,AG134,Pending,,5,Yes,Yes,2,Medium,0,1,1,1
TKT13328,CUST1234,25-03-2025,Mar,3,Female,West,Premium,Finance,General Query,Email,AG132,Resolved,3.4,3,Yes,No,4,Medium,1,0,0,1
TKT13329,CUST9370,04-06-2025,Jun,6,Male,South,New,Delivery,Billing Query,Website,AG133,Resolved,7.8,5,Yes,Yes,3,High,1,0,1,1
TKT13330,CUST4519,27-04-2025,Apr,4,Female,North,Existing,IT Support,Delivery Delay,Email,AG118,Resolved,7.5,5,Yes,Yes,3,High,1,0,1,1
TKT13331,CUST3483,02-01-2025,Jan,1,Male,Central,Existing,IT Support,Technical Issue,Chat,AG139,Resolved,5.3,5,Yes,No,5,Low,1,0,0,1
TKT13332,CUST5917,03-04-2025,Apr,4,Female,Central,Existing,Finance,Account Update,Email,AG127,Resolved,1.8,3,No,No,4,High,1,0,0,0
TKT13333,CUST3736,15-06-2025,Jun,6,Male,South,Existing,Delivery,Technical Issue,Email,AG117,Resolved,6,5,Yes,No,4,Medium,1,0,0,1
TKT13334,CUST4135,16-12-2025,Dec,12,Female,West,Existing,Billing,Delivery Delay,Email,AG101,Resolved,7.5,5,Yes,No,4,Low,1,0,0,1
TKT13335,CUST3071,23-10-2025,Oct,10,Male,East,New,Billing,Product Complaint,Website,AG124,Resolved,4,5,No,No,4,High,1,0,0,0
TKT13336,CUST8591,15-09-2025,Sep,9,Male,East,Existing,Delivery,Billing Query,Chat,AG110,Resolved,4.6,5,No,No,5,High,1,0,0,0
TKT13337,CUST1193,22-03-2025,Mar,3,Female,West,New,Billing,Product Complaint,Website,AG103,Escalated,9.4,5,Yes,Yes,3,High,0,0,1,1
TKT13338,CUST2781,25-09-2025,Sep,9,Male,Central,Premium,Product,Technical Issue,Phone,AG148,Resolved,5.5,5,Yes,Yes,3,Low,1,0,1,1
TKT13339,CUST6346,23-08-2025,Aug,8,Female,South,Existing,Billing,Technical Issue,Phone,AG150,In Progress,6,5,Yes,No,3,High,0,1,0,1
TKT13340,CUST9572,17-11-2025,Nov,11,Female,East,New,Finance,Billing Query,Website,AG113,Pending,,5,Yes,Yes,4,High,0,1,1,1
TKT13341,CUST1940,07-11-2025,Nov,11,Male,West,Existing,IT Support,Refund Request,App,AG106,Pending,,5,Yes,No,3,Medium,0,1,0,1
TKT13342,CUST2621,28-10-2025,Oct,10,Male,East,Existing,Delivery,Refund Request,Phone,AG150,Pending,,5,Yes,Yes,2,High,0,1,1,1
TKT13343,CUST3857,23-12-2025,Dec,12,Female,West,Existing,Finance,Billing Query,Phone,AG116,Escalated,5.3,5,Yes,Yes,4,High,0,0,1,1
TKT13344,CUST8867,01-08-2025,Aug,8,Male,South,Existing,Billing,Refund Request,Chat,AG119,Pending,,5,Yes,Yes,2,High,0,1,1,1
TKT13345,CUST6350,03-03-2025,Mar,3,Female,South,Premium,IT Support,General Query,App,AG111,Resolved,4,3,Yes,Yes,4,Medium,1,0,1,1
TKT13346,CUST9196,18-02-2025,Feb,2,Female,South,Existing,IT Support,Refund Request,Phone,AG111,In Progress,5.7,5,Yes,No,3,Low,0,1,0,1
TKT13347,CUST3550,07-05-2025,May,5,Male,South,Existing,Product,Delivery Delay,Email,AG127,Pending,,5,Yes,No,4,Medium,0,1,0,1
TKT13348,CUST1882,11-08-2025,Aug,8,Male,South,Existing,IT Support,Technical Issue,Website,AG143,Resolved,6.6,5,Yes,No,4,Medium,1,0,0,1
TKT13349,CUST6315,06-10-2025,Oct,10,Male,South,Existing,Product,Delivery Delay,Chat,AG111,Resolved,7.3,5,Yes,No,5,Low,1,0,0,1
TKT13350,CUST6228,21-10-2025,Oct,10,Female,North,Existing,Sales,Billing Query,Chat,AG105,In Progress,6.4,5,Yes,No,3,Medium,0,1,0,1
TKT13351,CUST8205,11-10-2025,Oct,10,Male,East,Existing,IT Support,Billing Query,Email,AG116,Resolved,9.3,5,Yes,No,4,Medium,1,0,0,1
TKT13352,CUST9580,04-10-2025,Oct,10,Male,Central,Premium,Delivery,Account Update,Email,AG132,Resolved,5.4,3,Yes,No,4,High,1,0,0,1
TKT13353,CUST5371,17-04-2025,Apr,4,Female,North,New,Delivery,Billing Query,Website,AG123,Resolved,3.4,5,No,No,5,Medium,1,0,0,0
TKT13354,CUST7243,26-05-2025,May,5,Female,West,Premium,HR,General Query,Email,AG133,Resolved,0.5,3,No,No,4,Medium,1,0,0,0
TKT13355,CUST1872,09-04-2025,Apr,4,Female,South,New,Delivery,Delivery Delay,Email,AG129,Resolved,5.2,5,Yes,Yes,4,Medium,1,0,1,1
TKT13356,CUST7642,14-03-2025,Mar,3,Female,Central,Existing,HR,Product Complaint,Email,AG142,Resolved,5,5,Yes,Yes,3,Medium,1,0,1,1
TKT13357,CUST1339,02-05-2025,May,5,Male,West,Existing,Billing,Refund Request,Chat,AG107,Resolved,4.5,5,No,No,4,High,1,0,0,0
TKT13358,CUST4650,30-01-2025,Jan,1,Male,West,Existing,Sales,Refund Request,Phone,AG146,Resolved,3.7,5,No,No,4,Medium,1,0,0,0
TKT13359,CUST2920,07-07-2025,Jul,7,Male,Central,Premium,IT Support,Technical Issue,App,AG109,Resolved,11,5,Yes,Yes,4,Low,1,0,1,1
TKT13360,CUST4065,30-12-2025,Dec,12,Male,South,Premium,IT Support,Technical Issue,Email,AG136,Resolved,6.6,5,Yes,No,3,Critical,1,0,0,1
TKT13361,CUST4934,20-12-2025,Dec,12,Male,North,Existing,Delivery,Billing Query,Chat,AG145,Resolved,4.9,5,No,No,4,Low,1,0,0,0
TKT13362,CUST2245,15-10-2025,Oct,10,Male,West,Premium,HR,Product Complaint,Phone,AG123,In Progress,6.1,5,Yes,Yes,3,Medium,0,1,1,1
